CustomerID,Country,State,City,Latitude,Longitude,Gender,Senior_Citizen,Partner,Dependents,Tenure_Months,Phone_Service,Multiple_Lines,Internet_Service,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges,Churn_Label,Churn_Value,Churn_Score,CLTV,Churn_Reason
0958-YHXGP,United States,California,Oakland,37.750553,-122.197175,female,No,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.9,497.3,no,0,80,4562.0,unknown
0959-WHOKV,United States,California,Covina,34.08111,-117.853935,male,No,No,No,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,99.0,4298.45,no,0,46,2887.0,unknown
0960-HUWBM,United States,California,Pleasant Grove,38.833554,-121.498102,male,No,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.1,6700.05,no,0,25,4024.0,unknown
0961-ZWLVI,United States,California,Rancho Cordova,38.602723,-121.279913,male,No,No,Yes,49,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),109.2,5290.45,no,0,44,6005.0,unknown
0962-CQPWQ,United States,California,Alameda,37.724817,-122.224363,female,No,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.3,1296.15,no,0,56,4574.0,unknown
0963-ZBDRN,United States,California,Claremont,34.127621,-117.717863,male,No,No,No,32,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.2,3183.4,yes,1,93,3606.0,attitude of support person
0967-BMLBD,United States,California,Hornitos,37.479926,-120.230424,female,No,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.0,196.35,no,0,72,5837.0,unknown
0968-GSIKN,United States,California,Thousand Palms,33.849263,-116.382778,female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.8,70.8,yes,1,73,3901.0,competitor made better offer
0969-RGKCU,United States,California,Woodland Hills,34.178068,-118.615714,male,No,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.8,677.05,no,0,24,5137.0,unknown
0970-ETWGE,United States,California,Bodfish,35.523991,-118.400432,male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.55,89.55,yes,1,99,4996.0,competitor had better devices
0970-QXPXW,United States,California,Monrovia,34.1528,-118.000482,female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,19.65,no,0,25,5454.0,unknown
0971-QIFJK,United States,California,Soquel,37.023669,-121.946461,female,No,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.25,1641.8,no,0,21,4884.0,unknown
0973-KYVNF,United States,California,Castaic,34.506627,-118.699048,female,No,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),70.65,5011.15,no,0,75,5176.0,unknown
0975-UYDTX,United States,California,Glendale,34.182378,-118.262922,female,No,Yes,No,26,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),90.1,2312.55,no,0,39,2068.0,unknown
0975-VOOVL,United States,California,Agoura Hills,34.129058,-118.759788,female,No,No,No,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,29.2,98.5,no,0,48,4699.0,unknown
0979-MOZQI,United States,California,Monterey,36.362741,-121.869685,male,No,Yes,No,62,No,No phone service,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),39.0,2337.45,no,0,54,4987.0,unknown
0979-PHULV,United States,California,Holtville,32.811001,-115.152865,male,No,Yes,No,69,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.45,7007.6,yes,1,80,4020.0,extra data charges
0980-FEXWF,United States,California,Fiddletown,38.513484,-120.704613,male,No,Yes,Yes,26,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Mailed check,50.35,1285.8,no,0,48,3386.0,unknown
0980-PVMRC,United States,California,Squaw Valley,36.719141,-119.202677,female,No,Yes,Yes,40,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.85,2036.55,no,0,35,2819.0,unknown
0983-TATYJ,United States,California,Santa Ynez,34.630356,-120.032564,female,No,Yes,No,33,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,51.45,1758.9,no,0,59,4935.0,unknown
0988-AADSA,United States,California,Forbestown,39.531028,-121.24807,female,No,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),80.85,5824.75,no,0,56,6317.0,unknown
0988-JRWWP,United States,California,Wilseyville,38.392686,-120.415951,female,No,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.2,140.4,no,0,68,3167.0,unknown
0991-BRRFB,United States,California,Corona,33.762351,-117.488725,male,No,No,No,18,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,49.4,874.8,yes,1,75,4028.0,deceased
0993-OSGPT,United States,California,Junction City,40.913192,-123.06597,female,Yes,Yes,No,68,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),60.65,3975.9,no,0,24,6418.0,unknown
0997-YTLNY,United States,California,Escondido,33.079834,-117.134275,female,No,No,Yes,19,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,48.8,953.65,no,0,74,3749.0,unknown
0999-QXNSA,United States,California,Los Angeles,34.089953,-118.294824,male,Yes,No,Yes,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.75,344.2,no,0,57,3779.0,unknown
1000-AJSLD,United States,California,Los Angeles,33.949255,-118.246978,male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.1,20.1,yes,1,70,4389.0,competitor made better offer
1004-NOZNR,United States,California,Glen Ellen,38.368744,-122.522642,male,Yes,No,Yes,56,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),94.8,5264.3,no,0,59,5693.0,unknown
1009-IRMNA,United States,California,Port Hueneme,34.110124,-119.100972,female,No,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.0,137.6,yes,1,100,4479.0,competitor offered more data
1010-DIAUQ,United States,California,San Diego,32.765299,-117.122565,male,No,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.5,492.55,yes,1,98,5383.0,price too high
1013-QCWAM,United States,California,Garden Grove,33.786738,-117.982564,female,Yes,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.8,6690.75,no,0,32,5469.0,unknown
1015-JPFYW,United States,California,Clements,38.227285,-121.02789,male,No,No,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.45,136.75,no,0,29,5084.0,unknown
1015-OWJKI,United States,California,Lawndale,33.88856,-118.351813,male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.05,19.05,no,0,59,5279.0,unknown
1016-DJTSV,United States,California,Santee,32.847336,-116.997605,male,Yes,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,572.85,no,0,20,5242.0,unknown
1017-FBQMM,United States,California,Acampo,38.200231,-121.235034,female,No,Yes,Yes,62,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),106.05,6703.5,no,0,69,6361.0,unknown
1020-JPQOW,United States,California,Angwin,38.542448,-122.419923,female,No,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,90.55,5116.6,no,0,63,6161.0,unknown
1022-RKXDR,United States,California,South El Monte,34.04622,-118.053753,female,No,No,No,41,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,24.85,962.25,no,0,42,3089.0,unknown
1023-BQXZE,United States,California,Stockton,37.954089,-121.329761,male,No,No,No,57,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.35,4317.35,no,0,71,5548.0,unknown
1024-GUALD,United States,California,Glendale,34.182378,-118.262922,female,No,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,yes,1,94,4851.0,product dissatisfaction
1024-KPRBB,United States,California,San Diego,32.72523,-117.171346,female,No,No,No,38,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,89.1,3342.0,no,0,56,2675.0,unknown
1024-VRZHF,United States,California,Encinitas,33.054579,-117.25665,male,No,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,825.7,yes,1,70,2044.0,attitude of support person
1025-FALIX,United States,California,Nicolaus,38.788898,-121.608624,female,No,No,No,26,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.05,1815.65,no,0,23,5379.0,unknown
1027-LKKQQ,United States,California,Plymouth,38.489273,-120.891614,female,No,Yes,Yes,72,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.45,5886.85,no,0,54,4480.0,unknown
1028-FFNJK,United States,California,Burbank,34.213049,-118.317651,male,Yes,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.5,2917.65,no,0,73,4828.0,unknown
1029-QFBEN,United States,California,San Luis Obispo,35.236549,-120.727344,male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,yes,1,66,3556.0,competitor offered more data
1031-IIDEO,United States,California,Sierra City,39.600599,-120.636358,female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.85,70.85,yes,1,72,2874.0,network reliability
1032-MAELW,United States,California,Fresno,36.768774,-119.762633,female,No,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,78.45,5333.35,no,0,67,5071.0,unknown
1035-IPQPU,United States,California,Parker Dam,34.273872,-114.192901,female,Yes,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.5,6479.4,no,0,53,5187.0,unknown
1036-GUDCL,United States,California,Oak Park,34.19225,-118.776874,male,No,Yes,Yes,60,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),79.05,4663.4,no,0,60,5275.0,unknown
1038-RQOST,United States,California,Zenia,40.170357,-123.417298,male,No,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.6,414.95,no,0,32,2276.0,unknown
1038-ZAGBI,United States,California,Fresno,36.833002,-119.82947,female,No,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.8,229.6,yes,1,94,2653.0,competitor offered higher download speeds
1041-RXHRA,United States,California,Guatay,32.857946,-116.561917,female,No,No,No,41,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.25,2868.05,yes,1,69,3407.0,attitude of support person
1042-HFUCW,United States,California,Cobb,38.838088,-122.73203,female,No,No,Yes,25,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),54.75,1266.35,no,0,50,5136.0,unknown
1043-UXOVO,United States,California,Sacramento,38.490508,-121.284171,female,No,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.15,7993.3,no,0,35,4955.0,unknown
1043-YCUTE,United States,California,Hayward,37.639215,-122.037554,male,No,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.15,1327.15,yes,1,79,6484.0,service dissatisfaction
1045-LTCYT,United States,California,San Jose,37.255479,-121.889838,female,No,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.05,139.75,no,0,78,2158.0,unknown
1047-NNCBF,United States,California,San Jose,37.238758,-121.828375,male,No,No,No,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),70.55,1493.55,no,0,59,5790.0,unknown
1047-RNXZV,United States,California,Glendale,34.195386,-118.238508,male,No,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,876.15,no,0,67,4871.0,unknown
1049-FYSYG,United States,California,Ridgecrest,35.603913,-117.67828,female,No,Yes,No,17,No,No phone service,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),35.65,646.05,no,0,38,5977.0,unknown
1051-EQPZR,United States,California,Stanford,37.424342,-122.165641,female,No,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.6,780.25,no,0,36,5584.0,unknown
1051-GEJLJ,United States,California,San Gregorio,37.331762,-122.341444,female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.5,27.55,no,0,74,4836.0,unknown
1052-QJIBV,United States,California,Colfax,39.084645,-120.894014,female,No,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.9,1397.3,no,0,53,6015.0,unknown
1053-MXTTK,United States,California,North Hollywood,34.15136,-118.364786,female,No,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),108.65,7726.35,no,0,48,5730.0,unknown
1057-FOGLZ,United States,California,Calimesa,33.982787,-117.057627,female,No,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,391.7,no,0,20,4333.0,unknown
1060-ENTOF,United States,California,Los Angeles,34.099869,-118.326843,female,Yes,Yes,No,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),105.4,7035.6,no,0,64,5703.0,unknown
1061-PNTHC,United States,California,Encinitas,33.054579,-117.25665,female,No,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,109.6,5953.0,no,0,67,5012.0,unknown
1062-LHZOD,United States,California,Los Angeles,34.059281,-118.30742,male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.9,69.9,yes,1,84,2100.0,moved
1063-DHQJF,United States,California,Whittier,33.929704,-118.01208,male,No,Yes,Yes,69,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,92.15,6480.9,no,0,30,5817.0,unknown
1064-FBXNK,United States,California,Sacramento,38.494832,-121.529447,male,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.85,19.85,no,0,20,2618.0,unknown
1066-JKSGK,United States,California,Los Angeles,34.066303,-118.435479,male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.15,20.15,yes,1,92,4832.0,competitor made better offer
1069-QJOEE,United States,California,Hayward,37.674002,-122.076796,male,No,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.9,505.45,no,0,76,4134.0,unknown
1069-XAIEM,United States,California,Mendocino,39.305545,-123.743697,female,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.05,85.05,yes,1,96,2975.0,competitor had better devices
1073-XXCZD,United States,California,Bakersfield,35.559617,-118.925185,male,No,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,1443.65,no,0,79,6228.0,unknown
1074-AMIOH,United States,California,San Francisco,37.736535,-122.45732,female,No,Yes,Yes,53,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.25,5935.1,no,0,73,5989.0,unknown
1074-WVEVG,United States,California,Los Angeles,34.029043,-118.239504,female,No,Yes,No,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.35,1267.0,no,0,57,5757.0,unknown
1075-BGWOH,United States,California,Rosemead,34.065108,-118.082791,male,Yes,Yes,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.75,1587.55,yes,1,87,3392.0,lack of self-service on website
1077-HUUJM,United States,California,Rancho Cucamonga,34.10097,-117.57882,female,No,No,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.05,472.65,no,0,49,4668.0,unknown
1078-TDCRN,United States,California,Agoura Hills,34.129058,-118.759788,female,Yes,Yes,No,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.75,82.85,no,0,27,4133.0,unknown
1080-BWSYE,United States,California,Irvine,33.667145,-117.732135,male,Yes,Yes,No,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.65,1740.8,no,0,36,6469.0,unknown
1084-MNSMJ,United States,California,El Dorado,38.63153,-120.842609,female,No,Yes,No,51,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),85.5,4421.95,no,0,43,6261.0,unknown
1084-UQCHV,United States,California,Angelus Oaks,34.1678,-116.86433,male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.75,69.75,yes,1,66,2901.0,attitude of support person
1085-LDWAM,United States,California,Portola,39.786755,-120.445626,female,No,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.35,1442.65,no,0,26,5188.0,unknown
